alpha,Re,Cl,Cd,Cm,Cl_alpha
21,0.8,1.3453,0.13122,-0.0121,-4.80883
21,0.92,1.36512,0.12734,-0.0104,-5.00795
21,0.95,1.37143,0.1266,-0.01,-5.08868
21,1,1.37942,0.12572,-0.0097,-5.18855
21,1.2,1.41237,0.12038,-0.0074,-5.34524
21,1.5,1.45383,0.11308,-0.0043,-5.4808
21,1.75,1.48522,0.10853,-0.0025,-5.55569
21,2,1.51427,0.10257,0,-5.59812
21,2.2,1.53521,0.09976,0.0011,-5.57389
21,2.5,1.56254,0.09433,0.0032,-5.54561
21.2,0.2,1.08304,0.18261,-0.0368,-5.34603
21.2,0.25,1.20551,0.14814,-0.0178,-2.90927
21.2,0.35,1.24897,0.14449,-0.0172,-3.13196
21.2,0.45,1.27237,0.14236,-0.0168,-3.58421
21.2,0.55,1.28847,0.14082,-0.0164,-3.96216
21.2,0.65,1.30628,0.13873,-0.0156,-4.30266
21.2,0.8,1.32868,0.13629,-0.0147,-4.70669
21.2,0.92,1.34775,0.13287,-0.0132,-4.93394
21.2,0.95,1.35376,0.13237,-0.0129,-5.02586
21.2,1,1.36138,0.13176,-0.0127,-5.14367
21.2,1.2,1.39368,0.12645,-0.0103,-5.35263
21.2,1.5,1.43456,0.1196,-0.0073,-5.55038
21.2,1.75,1.46579,0.11513,-0.0054,-5.69348
21.2,2,1.49443,0.1092,-0.0029,-5.76641
21.2,2.2,1.5154,0.10642,-0.0018,-5.7735
21.2,2.5,1.54275,0.10095,0.0005,-5.7847
21.4,0.2,1.06479,0.17721,-0.034,-5.1036
21.4,0.25,1.19577,0.15498,-0.0219,-2.66258
21.4,0.35,1.23842,0.14892,-0.0197,-2.9065
21.4,0.45,1.26017,0.14661,-0.0192,-3.39796
21.4,0.55,1.27496,0.14559,-0.0191,-3.77435
21.4,0.65,1.29154,0.14354,-0.0183,-4.13719
21.4,0.8,1.31249,0.14078,-0.0171,-4.56201
21.4,0.92,1.33072,0.13841,-0.0161,-4.81719
21.4,0.95,1.33639,0.1381,-0.0159,-4.91989
21.4,1,1.34356,0.13733,-0.0156,-5.05552
21.4,1.2,1.37505,0.13243,-0.0133,-5.31816
21.4,1.5,1.41513,0.12582,-0.0103,-5.58006
21.4,1.75,1.44576,0.12127,-0.0083,-5.77565
21.4,2,1.47406,0.11595,-0.0059,-5.89803
21.4,2.2,1.49495,0.11323,-0.0048,-5.93822
21.4,2.5,1.52219,0.10759,-0.0024,-5.99108
21.6,0.2,1.04747,0.1697,-0.0297,-4.80648
21.6,0.25,1.18694,0.15954,-0.0247,-2.3953
21.6,0.35,1.22872,0.15302,-0.0222,-2.64904
21.6,0.45,1.24868,0.15096,-0.0217,-3.17646
21.6,0.55,1.26217,0.14952,-0.0213,-3.54797
21.6,0.65,1.27745,0.14836,-0.0209,-3.93122
21.6,0.8,1.29688,0.14539,-0.0196,-4.37398
21.6,0.92,1.31417,0.14395,-0.019,-4.65636
21.6,0.95,1.31947,0.14352,-0.0189,-4.76919
21.6,1,1.32613,0.14201,-0.0181,-4.92211
21.6,1.2,1.35661,0.13827,-0.0164,-5.23893
21.6,1.5,1.39566,0.13182,-0.0133,-5.56602
21.6,1.75,1.42551,0.12715,-0.0111,-5.81464
21.6,2,1.4533,0.12235,-0.0089,-5.98757
21.6,2.2,1.47399,0.11984,-0.0078,-6.06226
21.6,2.5,1.50097,0.11413,-0.0053,-6.15852
21.8,0.2,1.03195,0.19819,-0.04585,-4.42976
21.8,0.25,1.17907,0.16071,-0.0256,-2.11433
21.8,0.35,1.21996,0.15643,-0.0243,-2.36266
21.8,0.45,1.23803,0.15534,-0.0243,-2.92097
21.8,0.55,1.25023,0.15385,-0.0238,-3.28414
21.8,0.65,1.26414,0.15305,-0.0237,-3.68507
21.8,0.8,1.282,0.15022,-0.0223,-4.14226
21.8,0.92,1.29827,0.14867,-0.0217,-4.45045
21.8,0.95,1.30315,0.14784,-0.0212,-4.57249
21.8,1,1.30925,0.14656,-0.0206,-4.74164
21.8,1.2,1.33879,0.143375,-0.01915,-5.08684
21.8,1.5,1.37632,0.13767,-0.0163,-5.50426
21.8,1.75,1.40522,0.13286,-0.014,-5.80547
21.8,2,1.43231,0.12853,-0.0119,-6.02915
21.8,2.2,1.45259,0.12604,-0.01085,-6.11226
21.8,2.5,1.47925,0.12063,-0.0083,-6.28011
22,0.2,1.01643,0.22668,-0.062,-4.05303
22,0.25,1.17219,0.16667,-0.0293,-1.82821
22,0.35,1.21225,0.16099,-0.027,-2.05143
22,0.45,1.22833,0.15925,-0.0267,-2.63344
22,0.55,1.23928,0.15818,-0.0264,-2.98467
22,0.65,1.25176,0.15683,-0.0259,-3.39969
22,0.8,1.26801,0.15504,-0.0251,-3.867
22,0.92,1.28316,0.15268,-0.024,-4.19887
22,0.95,1.2876,0.15209,-0.0237,-4.32886
22,1,1.29309,0.15126,-0.0233,-4.5126
22,1.2,1.32098,0.14848,-0.0219,-4.93475
22,1.5,1.35729,0.14334,-0.0194,-5.3906
22,1.75,1.38505,0.13839,-0.0169,-5.74279
22,2,1.41127,0.13464,-0.0151,-6.01635
22,2.2,1.43119,0.13224,-0.0139,-6.16226
22,2.5,1.45719,0.12701,-0.0114,-6.3482
22.2,0.2,1.00305,0.22681,-0.0626,-3.60188
22.2,0.25,1.1663,0.17281,-0.0332,-1.54736
22.2,0.35,1.20566,0.16514,-0.0297,-1.7206
22.2,0.45,1.21968,0.16327,-0.0291,-2.31659
22.2,0.55,1.22943,0.16255,-0.0291,-2.65222
22.2,0.65,1.24045,0.16083,-0.0283,-3.07666
22.2,0.8,1.25506,0.15948,-0.0278,-3.54896
22.2,0.92,1.26901,0.15713,-0.0266,-3.90147
22.2,0.95,1.27298,0.15671,-0.0264,-4.03779
22.2,1,1.27781,0.15619,-0.0262,-4.23381
22.2,1.2,1.30414,0.15273,-0.0244,-4.70424
22.2,1.5,1.3391,0.148215,-0.02215,-5.19039
22.2,1.75,1.3652,0.14378,-0.0198,-5.62093
22.2,2,1.39038,0.14043,-0.0181,-5.94222
22.2,2.2,1.40973,0.13773,-0.0168,-6.12359
22.2,2.5,1.435,0.13303,-0.0145,-6.35434
22.4,0.2,0.991333,0.22677,-0.0632,-3.10671
22.4,0.25,1.16136,0.17546,-0.0351,-1.28421
22.4,0.35,1.20025,0.1686,-0.0319,-1.37666
22.4,0.45,1.21219,0.16713,-0.0316,-1.97403
22.4,0.55,1.2208,0.16607,-0.0313,-2.29032
22.4,0.65,1.23033,0.16499,-0.0309,-2.71836
22.4,0.8,1.24328,0.16323,-0.0301,-3.18953
22.4,0.92,1.25597,0.16149,-0.0292,-3.55864
22.4,0.95,1.25947,0.16126,-0.0291,-3.69926
22.4,1,1.26359,0.16101,-0.029,-3.90445
22.4,1.2,1.2882,0.15734,-0.0271,-4.41793
22.4,1.5,1.32092,0.15309,-0.0249,-4.99018
22.4,1.75,1.34588,0.14898,-0.0227,-5.43383
22.4,2,1.36987,0.14598,-0.0212,-5.79921
22.4,2.2,1.38852,0.14298,-0.0196,-6.01488
22.4,2.5,1.41291,0.13882,-0.0175,-6.28923
22.6,0.2,0.984363,0.233288,-0.067,-2.53844
22.6,0.25,1.1573,0.17529,-0.0351,-1.05347
22.6,0.35,1.19606,0.17156,-0.0339,-1.02754
22.6,0.45,1.20593,0.17101,-0.0341,-1.61038
22.6,0.55,1.21347,0.16983,-0.0337,-1.90357
22.6,0.65,1.22151,0.16919,-0.0336,-2.32801
22.6,0.8,1.23283,0.16709,-0.0325,-2.79086
22.6,0.92,1.24421,0.16613,-0.0321,-3.17136
22.6,0.95,1.24721,0.16603,-0.0321,-3.31378
22.6,1,1.25061,0.1652,-0.0316,-3.52412
22.6,1.2,1.27336,0.16193,-0.0299,-4.07334
22.6,1.5,1.30399,0.15757,-0.0275,-4.69431
22.6,1.75,1.32734,0.15381,-0.0255,-5.17502
22.6,2,1.34998,0.15123,-0.0242,-5.57914
22.6,2.2,1.36783,0.14774,-0.0223,-5.82703
22.6,2.5,1.39119,0.14446,-0.0206,-6.14263
22.8,0.2,0.977394,0.239805,-0.0708,-1.97018
22.8,0.25,1.15395,0.18498,-0.0414,-0.872332
22.8,0.35,1.19308,0.17604,-0.0368,-0.682721
22.8,0.45,1.20096,0.17445,-0.0364,-1.23131
22.8,0.55,1.20753,0.17354,-0.0361,-1.49769
22.8,0.65,1.21411,0.17293,-0.036,-1.90979
22.8,0.8,1.22384,0.17115,-0.0351,-2.35592
22.8,0.92,1.23388,0.1705,-0.0349,-2.74128
22.8,0.95,1.23639,0.16982,-0.0345,-2.88249
22.8,1,1.23905,0.1688,-0.0339,-3.09292
22.8,1.2,1.25983,0.16639,-0.0326,-3.66817
22.8,1.5,1.28822,0.16192,-0.0302,-4.32835
22.8,1.75,1.30984,0.1588,-0.0285,-4.83764
22.8,2,1.33102,0.15579,-0.0268,-5.27316
22.8,2.2,1.34794,0.15272,-0.0252,-5.55008
22.8,2.5,1.37014,0.14986,-0.0236,-5.90333
23,0.2,0.970424,0.246323,-0.0746,-1.40192
23,0.25,1.15113,0.19047,-0.0451,-0.760726
23,0.35,1.19127,0.17997,-0.0395,-0.353408
23,0.45,1.19734,0.17818,-0.0389,-0.843728
23,0.55,1.20303,0.17745,-0.0388,-1.07966
23,0.65,1.2082,0.17638,-0.0383,-1.46892
23,0.8,1.21642,0.17534,-0.0379,-1.88863
23,0.92,1.22512,0.1739,-0.0371,-2.27081
23,0.95,1.22714,0.17343,-0.0368,-2.40721
23,1,1.22907,0.17276,-0.0365,-2.61151
23,1.2,1.24783,0.17112,-0.0356,-3.20031
23,1.5,1.27386,0.16615,-0.0328,-3.88739
23,1.75,1.29367,0.1638,-0.0315,-4.41441
23,2,1.31328,0.15996,-0.0294,-4.87173
23,2.2,1.3292,0.15767,-0.0281,-5.17322
23,2.5,1.3501,0.15474,-0.0265,-5.55907
23.2,0.2,0.963454,0.25284,-0.0784,-0.833655
23.2,0.25,1.14853,0.19116,-0.0458,-0.741583
23.2,0.35,1.19057,0.18314,-0.0417,-0.0527065
23.2,0.45,1.19507,0.18178,-0.0413,-0.455869
23.2,0.55,1.2,0.18086,-0.0411,-0.657866
23.2,0.65,1.20387,0.17985,-0.0406,-1.01184
23.2,0.8,1.21069,0.17927,-0.0405,-1.39394
23.2,0.92,1.21807,0.1774,-0.0394,-1.76318
23.2,0.95,1.21963,0.17706,-0.0392,-1.89054
23.2,1,1.22087,0.17659,-0.039,-2.08118
23.2,1.2,1.23757,0.1747,-0.038,-2.66795
23.2,1.5,1.26118,0.17065,-0.0357,-3.36637
23.2,1.75,1.27913,0.16795,-0.0342,-3.89758
23.2,2,1.29713,0.16453,-0.0322,-4.36453
23.2,2.2,1.31196,0.16207,-0.0308,-4.6847
23.2,2.5,1.33147,0.15995,-0.0296,-5.09642
23.4,0.2,0.961573,0.25517,-0.0802,-0.246285
23.4,0.25,1.14581,0.18991,-0.0453,-0.841107
23.4,0.35,1.19085,0.18535,-0.0434,0.204204
23.4,0.45,1.19415,0.18515,-0.0437,-0.0774343
23.4,0.55,1.19843,0.18425,-0.0434,-0.242208
23.4,0.65,1.20115,0.18368,-0.0432,-0.546248
23.4,0.8,1.20672,0.18259,-0.0428,-0.877914
23.4,0.92,1.21285,0.18135,-0.0421,-1.22259
23.4,0.95,1.21399,0.18115,-0.042,-1.33594
23.4,1,1.2146,0.18092,-0.0419,-1.50391
23.4,1.2,1.22928,0.17836,-0.0404,-2.06952
23.4,1.5,1.25046,0.17482,-0.0384,-2.76012
23.4,1.75,1.26658,0.17205,-0.0368,-3.27897
23.4,2,1.28295,0.16852,-0.0348,-3.74048
23.4,2.2,1.29664,0.16686,-0.0338,-4.07181
23.4,2.5,1.31467,0.16472,-0.0326,-4.50078
23.6,0.2,0.961709,0.25601,-0.0813,0.319117
23.6,0.25,1.14249,0.2186,-0.0633,-1.08907
23.6,0.35,1.19193,0.18986,-0.0465,0.399875
23.6,0.45,1.19451,0.18817,-0.0459,0.280266
23.6,0.55,1.19829,0.18772,-0.0458,0.155715
23.6,0.65,1.20006,0.18738,-0.0458,-0.0812765
23.6,0.8,1.20458,0.18591,-0.0451,-0.347906
23.6,0.92,1.20957,0.18516,-0.0447,-0.654237
23.6,0.95,1.21034,0.18508,-0.0447,-0.747839
23.6,1,1.21154,0.18459,-0.04445,-0.862186
23.6,1.2,1.2232,0.1819,-0.0428,-1.40381
23.6,1.5,1.24201,0.17938,-0.0414,-2.06337
23.6,1.75,1.25637,0.17559,-0.0392,-2.54989
23.6,2,1.27117,0.1731,-0.0377,-2.98763
23.6,2.2,1.28369,0.17159,-0.0369,-3.32075
23.6,2.5,1.30022,0.1685,-0.035,-3.75623
23.8,0.2,0.963753,0.25614,-0.0821,0.843068
23.8,0.25,1.13799,0.21467,-0.0615,-1.51914
23.8,0.35,1.19355,0.19392,-0.0494,0.514389
23.8,0.45,1.19606,0.19152,-0.0483,0.604166
23.8,0.55,1.19948,0.1911,-0.0483,0.522466
23.8,0.65,1.20057,0.19071,-0.0482,0.372378
23.8,0.8,1.2043,0.18965,-0.0477,0.187362
23.8,0.92,1.20831,0.18939,-0.0476,-0.0644673
23.8,0.95,1.2088,0.18907,-0.0474,-0.131712
23.8,1,1.20849,0.18826,-0.047,-0.220464
23.8,1.2,1.21956,0.18561,-0.0454,-0.670006
23.8,1.5,1.23617,0.18291,-0.0438,-1.27071
23.8,1.75,1.24892,0.17974,-0.0419,-1.70117
23.8,2,1.26226,0.17707,-0.0404,-2.09316
23.8,2.2,1.27363,0.17582,-0.0396,-2.41661
23.8,2.5,1.28864,0.17279,-0.0378,-2.84547
24,0.2,0.967521,0.26507,-0.0869,1.303
24,0.25,1.13163,0.21052,-0.0594,-2.16919
24,0.35,1.1954,0.19713,-0.0518,0.525138
24,0.45,1.19867,0.195,-0.0508,0.87928
24,0.55,1.20188,0.19457,-0.0508,0.842603
24,0.65,1.20263,0.19402,-0.0506,0.802313
24,0.8,1.20588,0.19331,-0.0503,0.717649
24,0.92,1.20914,0.19245,-0.0498,0.539121
24,0.95,1.20945,0.19204,-0.0496,0.5058
24,1,1.20893,0.1914,-0.0492,0.477478
24,1.2,1.2186,0.18961,-0.0482,0.132289
24,1.5,1.23326,0.18651,-0.0463,-0.376651
24,1.75,1.24465,0.1834,-0.0445,-0.72311
24,2,1.25673,0.18165,-0.0434,-1.0433
24,2.2,1.26702,0.18002,-0.0425,-1.34331
24,2.5,1.28057,0.1765,-0.0403,-1.74975
24.2,0.2,0.972745,0.27008,-0.09,1.67295
24.2,0.25,1.12255,0.20684,-0.0575,-3.08167
24.2,0.35,1.19707,0.19909,-0.0534,0.406597
24.2,0.45,1.20212,0.1985,-0.0534,1.08854
24.2,0.55,1.20529,0.19761,-0.0531,1.0985
24.2,0.65,1.20613,0.19724,-0.0529,1.19427
24.2,0.8,1.20929,0.19703,-0.053,1.23106
24.2,0.92,1.21208,0.19553,-0.0521,1.14756
24.2,0.95,1.21235,0.19519,-0.0519,1.15678
24.2,1,1.21186,0.19467,-0.0516,1.20572
24.2,1.2,1.22056,0.19345,-0.0509,1.00297
24.2,1.5,1.23366,0.18994,-0.0488,0.624367
24.2,1.75,1.24403,0.18762,-0.0474,0.394537
24.2,2,1.25517,0.18573,-0.0463,0.176729
24.2,2.2,1.26447,0.18341,-0.0448,-0.0834804
24.2,2.5,1.27667,0.18079,-0.0432,-0.448722
24.4,0.2,0.979061,0.27394,-0.0925,1.92331
24.4,0.25,1.10763,0.219117,-0.064525,-2.21044
24.4,0.35,1.19805,0.20188,-0.0555,0.130082
24.4,0.45,1.20617,0.20162,-0.0558,1.21262
24.4,0.55,1.20945,0.20088,-0.0555,1.27014
24.4,0.65,1.2109,0.2007,-0.0555,1.53195
24.4,0.8,1.21444,0.20011,-0.0553,1.7139
24.4,0.92,1.21714,0.19894,-0.0546,1.7504
24.4,0.95,1.21753,0.1987,-0.0545,1.81191
24.4,1,1.21737,0.19836,-0.0543,1.95746
24.4,1.2,1.22568,0.19739,-0.0538,1.94138
24.4,1.5,1.23775,0.19333,-0.0512,1.73798
24.4,1.75,1.24758,0.19148,-0.0501,1.66257
24.4,2,1.25818,0.18946,-0.0489,1.58273
24.4,2.2,1.26667,0.18713,-0.0474,1.38156
24.4,2.5,1.2777,0.18453,-0.0458,1.0796
24.6,0.2,0.985994,0.27655,-0.0945,2.02044
24.6,0.25,1.09271,0.231395,-0.07155,-1.3392
24.6,0.35,1.19775,0.20657,-0.0589,-0.336506
24.6,0.45,1.21047,0.20404,-0.0577,1.22972
24.6,0.55,1.21403,0.20434,-0.0581,1.33495
24.6,0.65,1.21674,0.20411,-0.0581,1.79689
24.6,0.8,1.2212,0.20309,-0.0575,2.15051
24.6,0.92,1.22428,0.20223,-0.0571,2.33554
24.6,0.95,1.22499,0.20208,-0.057,2.46036
24.6,1,1.22554,0.20192,-0.0569,2.72461
24.6,1.2,1.23419,0.20029,-0.0559,2.94626
24.6,1.5,1.24593,0.19729,-0.0541,2.96987
24.6,1.75,1.25583,0.19576,-0.0532,3.09236
24.6,2,1.26646,0.19266,-0.0512,3.19163
24.6,2.2,1.27438,0.19088,-0.0501,3.07193
24.6,2.5,1.2845,0.18881,-0.0488,2.85899
24.8,0.2,0.992944,0.2775,-0.0957,1.92636
24.8,0.25,1.07779,0.243673,-0.078575,-0.467973
24.8,0.35,1.19544,0.21058,-0.0619,-1.02895
24.8,0.45,1.2146,0.20722,-0.0601,1.11543
24.8,0.55,1.21862,0.20756,-0.0605,1.26756
24.8,0.65,1.22334,0.20707,-0.0604,1.96822
24.8,0.8,1.22938,0.2062,-0.0599,2.5231
24.8,0.92,1.23341,0.20578,-0.0597,2.88912
24.8,0.95,1.23468,0.20577,-0.0597,3.08962
24.8,1,1.2364,0.20575,-0.0597,3.49771
24.8,1.2,1.24632,0.2033,-0.0582,4.01565
24.8,1.5,1.25863,0.20092,-0.0568,4.32577
24.8,1.75,1.26937,0.19913,-0.0557,4.6959
24.8,2,1.28072,0.1964,-0.0539,5.02152
24.8,2.2,1.28841,0.19438,-0.0527,5.00924
24.8,2.5,1.29798,0.19264,-0.0516,4.9151
25,0.2,0.999171,0.27704,-0.0962,1.59839
25,0.25,1.06287,0.25595,-0.0856,0.403258
25,0.35,1.19026,0.21377,-0.0644,-1.98701
25,0.45,1.21807,0.21093,-0.063,0.842438
25,0.55,1.2227,0.21055,-0.0629,1.03961
25,0.65,1.23034,0.21019,-0.0628,2.0225
25,0.8,1.23871,0.20959,-0.0625,2.8116
25,0.92,1.24439,0.20944,-0.0625,3.39537
25,0.95,1.24652,0.20937,-0.0625,3.68541
25,1,1.24995,0.20882,-0.0621,4.2658
25,1.2,1.2623,0.20675,-0.0608,5.14687
25,1.5,1.27628,0.20499,-0.0598,5.8114
25,1.75,1.28883,0.20212,-0.0579,6.48581
25,2,1.30179,0.19988,-0.0565,7.09173
25,2.2,1.30966,0.19853,-0.0557,7.2167
25,2.5,1.31916,0.19678,-0.0546,7.27556
